observed,astoro,observed_5s,observed_10s,observed_15s,observed_20s,observed_25s,observed_30s,observed_35s,observed_40s,observed_45s,observed_50s,observed_55s,observed_60s,observed+318T,observed+317T,observed+315T,observed+319T,observed+802G,observed+804G,observed+803G,observed+806G
5105.84,4693.3,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,5054.82,5047.63,5040.77,5033.85,5027.39,5020.95,92.46,59.58,63.87,89.9,673.31,5051.7,5131.0,4444.8
5112.58,4693.32,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,5054.82,5047.63,5040.77,5033.85,5027.39,92.4,59.6,63.85,89.79,654.59,5046.8,5137.8,4444.8
5119.01,4693.34,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,5054.82,5047.63,5040.77,5033.85,92.33,59.62,63.83,89.68,633.04,5036.4,5144.0,4445.3
5125.19,4693.36,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,5054.82,5047.63,5040.77,92.25,59.64,63.83,89.59,609.15,5020.4,5150.2,4446.2
5130.7,4693.38,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,5054.82,5047.63,92.14,59.64,63.83,89.52,583.14,4999.3,5155.9,4447.8
5136.11,4693.4,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,5054.82,92.01,59.63,63.83,89.48,555.72,4973.5,5161.6,4449.7
5140.74,4693.42,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,5062.08,91.86,59.59,63.83,89.46,527.16,4943.5,5167.1,4452.3
5145.09,4693.43,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,5069.53,91.67,59.52,63.83,89.47,497.93,4910.0,5172.8,4455.5
5148.72,4693.45,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,5076.85,91.47,59.44,63.84,89.49,468.62,4873.8,5178.5,4459.0
5151.95,4693.47,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,5084.3,91.23,59.34,63.83,89.53,439.57,4835.4,5184.5,4463.1
5154.61,4693.49,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,5091.54,90.98,59.23,63.83,89.58,411.36,4796.0,5190.8,4467.4
5156.83,4693.51,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,5098.72,90.7,59.11,63.84,89.62,384.25,4756.1,5197.2,4472.2
5158.36,4693.53,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,5105.84,90.43,59.0,63.84,89.67,358.76,4716.7,5204.1,4477.3
5159.67,4693.55,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,5112.58,90.15,58.88,63.84,89.69,335.11,4678.7,5211.2,4482.5
5160.32,4693.57,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,5119.01,89.87,58.78,63.84,89.7,313.92,4642.8,5218.5,4488.0
5160.85,4693.59,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,5125.19,89.61,58.68,63.84,89.69,294.86,4609.9,5225.8,4493.6
5160.92,4693.6,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,5130.7,89.38,58.59,63.85,89.67,278.71,4580.7,5233.2,4499.5
5160.76,4693.62,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,5136.11,89.18,58.51,63.85,89.64,265.0,4555.9,5240.1,4505.3
5160.5,4693.64,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,5140.74,89.02,58.44,63.84,89.61,253.94,4535.9,5246.7,4511.6
5160.13,4693.66,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,5145.09,88.91,58.38,63.82,89.57,245.51,4521.3,5252.6,4518.0
5159.9,4693.68,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,5148.72,88.84,58.31,63.79,89.54,239.27,4512.5,5257.7,4524.6
5159.6,4693.7,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,5151.95,88.83,58.25,63.77,89.51,235.22,4509.3,5261.7,4531.6
5159.7,4693.72,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,5154.61,88.85,58.18,63.74,89.48,232.87,4511.9,5264.7,4538.9
5160.07,4693.74,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,5156.83,88.9,58.12,63.7,89.46,231.86,4519.8,5265.8,4546.8
5160.81,4693.76,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,5158.36,88.99,58.06,63.63,89.45,231.82,4532.7,5266.0,4555.0
5162.25,4693.78,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,5159.67,89.1,57.99,63.54,89.43,232.4,4549.9,5264.2,4563.8
5164.0,4693.79,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,5160.32,89.22,57.93,63.46,89.41,232.95,4570.6,5260.8,4573.0
5166.63,4693.81,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,5160.85,89.35,57.88,63.38,89.38,233.76,4593.7,5255.7,4582.7
5169.89,4693.83,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,5160.92,89.49,57.84,63.31,89.34,233.78,4618.6,5248.8,4592.7
5173.71,4693.85,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,5160.76,89.63,57.8,63.23,89.28,233.37,4643.6,5240.4,4603.1
5178.45,4693.87,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,5160.5,89.78,57.77,63.17,89.21,232.14,4668.0,5230.3,4613.6
5183.55,4693.89,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,5160.13,89.92,57.75,63.1,89.13,230.04,4690.9,5218.8,4624.0
5189.48,4693.91,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,5159.9,90.07,57.73,63.06,89.04,227.16,4711.0,5205.9,4634.3
5195.82,4693.93,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,5159.6,90.21,57.71,63.04,88.94,223.47,4727.9,5191.7,4643.8
5202.53,4693.95,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,5159.7,90.35,57.69,63.04,88.84,219.35,4740.43,5175.56,4653.16
5209.72,4693.97,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,5160.07,90.48,57.66,63.05,88.73,214.58,4749.34,5159.67,4661.94
5216.96,4693.98,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,5160.81,90.6,57.62,63.06,88.63,209.79,4753.83,5143.55,4669.68
5224.24,4694.0,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,5162.25,90.7,57.58,63.07,88.54,204.73,4754.09,5127.04,4676.76
5231.54,4694.02,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,5164.0,90.79,57.53,63.09,88.47,199.74,4750.3,5110.62,4682.66
5238.42,4694.04,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,5166.63,90.84,57.48,63.11,88.4,195.04,4743.05,5094.59,4687.51
5245.09,4694.06,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,5169.89,90.87,57.42,63.12,88.34,190.37,4732.78,5079.04,4691.36
5251.16,4694.08,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,5173.71,90.86,57.36,63.11,88.28,186.09,4720.1,5064.52,4693.98
5256.59,4694.1,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,5178.45,90.83,57.29,63.07,88.23,182.01,4705.93,5050.82,4695.61
5261.27,4694.12,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,5183.55,90.77,57.24,63.02,88.17,177.91,4690.75,5038.67,4696.2
5265.2,4694.14,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,5189.48,90.7,57.18,62.94,88.11,174.01,4675.38,5027.74,4695.83
5268.15,4694.16,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,5195.82,90.61,57.13,62.86,88.03,169.83,4660.26,5018.56,4694.77
5270.33,4694.18,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,5202.53,90.52,57.07,62.75,87.93,165.37,4646.15,5010.77,4692.85
5271.39,4694.2,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,5209.72,90.43,57.02,62.61,87.82,160.6,4633.2,5004.66,4690.44
5271.89,4694.21,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,5216.96,90.36,56.97,62.44,87.7,155.26,4621.95,4999.92,4687.45
5271.2,4694.23,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,5224.24,90.29,56.9,62.26,87.58,149.44,4612.37,4996.32,4684.16
5270.29,4694.25,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,5231.54,90.24,56.82,62.1,87.46,143.32,4604.56,4993.85,4680.59
5268.46,4694.27,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,5238.42,90.2,56.75,61.94,87.35,136.7,4598.6,4991.83,4676.95
5266.32,4694.29,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,5245.09,90.17,56.66,61.79,87.27,130.04,4594.27,4990.17,4673.28
5263.97,4694.31,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,5251.16,90.15,56.57,61.65,87.21,123.52,4591.42,4988.24,4669.69
5261.17,4694.33,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,5256.59,90.12,56.48,61.53,87.17,117.34,4589.79,4985.63,4666.32
5258.86,4694.35,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,5261.27,90.08,56.4,61.43,87.15,111.96,4589.14,4981.8,4663.26
5256.33,4694.37,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,5265.2,90.02,56.33,61.38,87.15,107.61,4589.22,4976.51,4660.44
5254.27,4694.39,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,5268.15,89.95,56.27,61.37,87.17,104.62,4589.74,4969.1,4658.21
5252.65,4694.41,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,5270.33,89.87,56.23,61.39,87.18,103.09,4590.58,4959.29,4656.35
5251.32,4694.43,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,5271.39,89.76,56.2,61.42,87.19,103.42,4591.42,4946.95,4654.96
5250.74,4694.45,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,5271.89,89.64,56.2,61.48,87.19,105.49,4592.29,4931.5,4654.05
5250.53,4694.46,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,5271.2,89.51,56.21,61.56,87.17,109.3,4592.88,4913.23,4653.54
5250.85,4694.48,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,5270.29,89.36,56.24,61.66,87.14,114.8,4593.43,4891.74,4653.55
5251.85,4694.5,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,5268.46,89.2,56.26,61.77,87.08,121.54,4593.59,4867.33,4653.94
5253.03,4694.52,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,5266.32,89.04,56.28,61.88,87.01,129.54,4593.56,4839.97,4654.7
5254.81,4694.54,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,5263.97,88.87,56.3,61.97,86.95,138.0,4593.27,4810.01,4655.78
5256.6,4694.56,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,5261.17,88.72,56.29,62.05,86.9,146.74,4592.71,4777.72,4657.03
5258.89,4694.58,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,5258.86,88.57,56.26,62.13,86.87,155.27,4591.82,4743.37,4658.4
5260.94,4694.6,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,5256.33,88.43,56.2,62.2,86.85,163.04,4590.64,4707.49,4659.94
5263.29,4694.62,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,5254.27,88.29,56.11,62.26,86.86,169.78,4589.19,4670.55,4661.17
5265.28,4694.64,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,5252.65,88.17,56.0,62.3,86.9,175.19,4587.19,4633.09,4662.66
5267.27,4694.66,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,5251.32,88.06,55.87,62.3,86.97,178.96,4584.82,4595.59,4663.6
5268.8,4694.68,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,5250.74,87.97,55.72,62.3,87.04,181.15,4581.83,4558.88,4664.53
5270.15,4694.7,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,5250.53,87.89,55.57,62.29,87.12,181.68,4578.2,4523.38,4665.09
5270.82,4694.72,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,5250.85,87.83,55.44,62.28,87.2,180.66,4573.98,4490.09,4665.12
5271.0,4694.74,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,5251.85,87.79,55.32,62.24,87.26,178.17,4569.13,4459.52,4664.92
5270.56,4694.76,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,5253.03,87.77,55.22,62.19,87.3,174.65,4563.57,4432.51,4664.08
5269.27,4694.77,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,5254.81,87.75,55.15,62.13,87.32,170.24,4557.61,4410.05,4663.01
5267.17,4694.79,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,5256.6,87.75,55.09,62.06,87.32,165.29,4551.1,4392.38,4661.45
5263.97,4694.81,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,5258.89,87.76,55.06,61.97,87.3,160.1,4544.49,4380.75,4659.49
5259.76,4694.83,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,5260.94,87.77,55.04,61.88,87.27,154.98,4537.82,4375.05,4657.38
5254.14,4694.85,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,5263.29,87.78,55.03,61.77,87.23,150.07,4531.41,4376.12,4654.75
5247.53,4694.87,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,5265.28,87.78,55.03,61.64,87.18,145.95,4525.71,4383.78,4652.11
5239.19,4694.89,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,5267.27,87.77,55.01,61.5,87.14,142.37,4520.67,4397.78,4649.26
5229.84,4694.91,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,5268.8,87.75,54.98,61.36,87.11,139.76,4516.91,4417.98,4646.49
5218.71,4694.93,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,5270.15,87.71,54.92,61.22,87.08,138.19,4514.41,4443.17,4643.84
5206.48,4694.95,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,5270.82,87.65,54.85,61.08,87.05,137.46,4513.34,4472.79,4641.16
5192.9,4694.97,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,5271.0,87.59,54.75,60.95,87.02,138.05,4513.89,4505.08,4638.79
5177.97,4694.99,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,5270.56,87.5,54.65,60.83,86.98,139.48,4515.95,4539.04,4636.77
5162.15,4695.01,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,5269.27,87.41,54.54,60.71,86.93,142.08,4519.41,4572.8,4634.96
5145.23,4695.03,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,5267.17,87.33,54.43,60.62,86.86,145.62,4524.11,4605.0,4633.69
5127.52,4695.05,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,5263.97,87.24,54.32,60.55,86.76,150.04,4529.84,4634.29,4632.76
5109.47,4695.07,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,5259.76,87.16,54.22,60.49,86.65,155.46,4536.08,4659.24,4632.33
5090.58,4695.09,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,5254.14,87.1,54.13,60.42,86.51,161.5,4542.48,4679.16,4632.52
5071.79,4695.11,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,5247.53,87.05,54.06,60.36,86.36,168.34,4548.76,4693.08,4632.78
5052.67,4695.13,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,5239.19,87.02,54.0,60.28,86.2,175.53,4554.19,4701.28,4633.86
5033.51,4695.15,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,5229.84,86.99,53.96,60.2,86.03,183.23,4558.75,4703.2,4635.1
5014.69,4695.16,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,5218.71,86.99,53.93,60.1,85.87,190.91,4561.84,4699.94,4636.54
4995.59,4695.18,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,5206.48,86.99,53.89,59.99,85.72,198.48,4563.36,4691.86,4638.47
4976.9,4695.2,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,5192.9,87.0,53.86,59.86,85.57,205.91,4563.11,4680.04,4640.27
4958.26,4695.22,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,5177.97,87.01,53.82,59.72,85.44,212.36,4561.04,4665.83,4642.19
4939.56,4695.24,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,5162.15,87.02,53.77,59.6,85.32,218.36,4557.17,4650.19,4644.01
4921.1,4695.26,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,5145.23,87.03,53.71,59.49,85.22,223.09,4551.77,4634.65,4645.55
4902.28,4695.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,5127.52,87.03,53.64,59.41,85.13,226.77,4544.98,4620.15,4646.97
4883.3,4695.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,5109.47,87.01,53.55,59.35,85.04,228.99,4536.97,4607.65,4647.74
4864.16,4695.32,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,5090.58,86.98,53.46,59.34,84.95,230.06,4528.43,4598.15,4648.11
4844.07,4695.34,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,5071.79,86.92,53.36,59.36,84.88,229.59,4519.3,4591.81,4648.02
4823.95,4695.36,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,5052.67,86.85,53.27,59.43,84.8,228.22,4510.21,4589.16,4647.25
4802.69,4695.38,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,5033.51,86.75,53.17,59.54,84.72,225.66,4501.34,4590.09,4645.89
4780.9,4695.4,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,5014.69,86.63,53.08,59.69,84.65,222.53,4492.83,4594.38,4643.9
4758.21,4695.42,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,4995.59,86.49,52.99,59.87,84.58,219.11,4484.95,4601.57,4641.43
4734.51,4695.44,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,4976.9,86.33,52.92,60.04,84.5,215.56,4477.64,4611.19,4638.44
4710.11,4695.46,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,4958.26,86.15,52.86,60.2,84.43,212.49,4470.99,4622.32,4634.94
4684.74,4695.48,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,4939.56,85.97,52.81,60.34,84.37,210.12,4464.97,4634.61,4631.38
4658.45,4695.5,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,4921.1,85.78,52.76,60.46,84.32,208.65,4459.35,4647.01,4627.36
4631.47,4695.52,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,4902.28,85.59,52.73,60.54,84.28,208.49,4454.05,4659.05,4623.33
4603.53,4695.54,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,4883.3,85.42,52.69,60.57,84.26,209.51,4448.91,4670.4,4619.47
4575.2,4695.56,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,4864.16,85.26,52.66,60.56,84.25,211.87,4443.83,4680.22,4615.44
4546.3,4695.58,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,4844.07,85.12,52.63,60.49,84.25,215.3,4438.73,4688.8,4612.05
4516.67,4695.6,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,4823.95,85.01,52.6,60.39,84.27,219.73,4433.64,4695.68,4608.68
4487.32,4695.62,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,4802.69,84.93,52.55,60.25,84.3,224.73,4428.49,4701.18,4605.99
4457.25,4695.64,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,4780.9,84.87,52.5,60.09,84.34,229.81,4423.66,4705.58,4603.8
4427.65,4695.66,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,4758.21,84.85,52.45,59.91,84.37,234.83,4419.09,4708.84,4601.97
4398.4,4695.68,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,4734.51,84.87,52.41,59.72,84.41,238.89,4415.27,4711.92,4600.9
4369.29,4695.7,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,4710.11,84.91,52.36,59.54,84.44,242.2,4412.27,4714.71,4600.25
4341.46,4695.72,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,4684.74,84.99,52.31,59.37,84.47,243.95,4410.55,4717.74,4600.02
4314.46,4695.74,4341.46,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,4658.45,85.09,52.25,59.23,84.48,244.01,4410.27,4721.51,4600.33
4289.14,4695.76,4314.46,4341.46,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,4631.47,85.21,52.18,59.11,84.48,242.47,4411.79,4725.79,4600.94
4265.79,4695.78,4289.14,4314.46,4341.46,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,4603.53,85.35,52.12,59.02,84.48,238.83,4415.19,4731.13,4601.74
4244.73,4695.8,4265.79,4289.14,4314.46,4341.46,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,4575.2,85.5,52.04,58.95,84.46,233.58,4420.55,4737.2,4602.66
4226.65,4695.82,4244.73,4265.79,4289.14,4314.46,4341.46,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,4546.3,85.65,51.95,58.91,84.43,226.79,4427.92,4743.95,4603.62
4211.73,4695.84,4226.65,4244.73,4265.79,4289.14,4314.46,4341.46,4369.29,4398.4,4427.65,4457.25,4487.32,4516.67,85.79,51.86,58.88,84.4,218.49,4437.12,4751.33,4604.32
